,total.shots,total.keyPasses,total.shotAssists,total.recoveries,total.opponentHalfRecoveries,total.losses,total.ownHalfLosses,total.xgShot,total.xgAssist,total.receivedPass,total.touchInBox,total.progressivePasses,total.shotsOnTarget
0,0.6698268679241819,0.7122542897800637,0.7783373632124498,0.8839286237414173,1.006100029597777,0.8549668611394031,0.9334682754404695,0.5113917466398982,0.46693844088655,0.7823111492548476,0.671701648256286,0.9373227859386792,0.6369658060834577
1,0.7583752162345749,0.6544403980475847,0.7118778260618193,0.62930628546855,0.6728138011896131,0.7425253985938985,0.7581946404117923,0.7629715099410879,0.4308999899685346,0.8005525113587206,0.8232946480192309,0.6594048466485398,0.8668602711886308
2,0.5104490936791695,0.6297818964286168,0.6280538432935607,0.6779309732574319,0.7502027238292611,0.671625137579547,0.6205291965454288,0.4413954682383563,0.35268806458841545,0.700998663648841,0.5881582842121434,0.6561206645967759,0.5153772287266767
