,total.duels,total.duelsWon,total.defensiveDuels,total.defensiveDuelsWon,total.aerialDuels,total.aerialDuelsWon,total.passes,total.successfulPasses,total.forwardPasses,total.defensiveActions,total.successfulDefensiveAction,total.looseBallDuels,total.looseBallDuelsWon,total.recoveries,total.opponentHalfRecoveries,total.losses,total.ownHalfLosses,total.dangerousOwnHalfLosses,total.progressiveRun,total.slidingTackles,total.successfulSlidingTackles
0,0.5679609099292009,0.4101239382918255,0.42597534158644207,0.33206197906855556,0.36265919682439024,0.239155879635465,-0.44155391149545875,-0.48558601177059896,-0.29027826743125573,0.6426836012042486,0.6314917511690786,0.2358746240721,0.18019870237731456,0.2827197471690207,-0.14305420477416644,-0.681614762396273,-0.7535823174079741,-0.4965973786730652,-0.29894531236764543,0.10168236111406029,0.06407182305199752
1,-0.3524877823127077,-0.07604804668413202,-0.5752694534807172,-0.35594547864055776,0.01247037183346382,0.1078495071062977,0.8120319864611706,0.8284032394296195,0.649547248650569,-0.7908158852270549,-0.7742741290770192,-0.08736277648553874,0.0008348292291461234,0.08473165427897696,0.34128753289226116,0.2913585503255348,0.4942545252297977,0.3371112243783979,0.22790833867556892,-0.36104566844853236,-0.2793051353376185
2,-0.4149997853736237,-0.5816438467244297,0.09128803659331745,-0.04625266628934882,-0.5204215899048511,-0.5342319449106351,-0.606035851275276,-0.5689657885665259,-0.5960430895611719,0.13833047956926414,0.13438568233867135,-0.34196282051162036,-0.3626091679541411,-0.5606120837140112,-0.3839708481763143,0.5083819693545532,0.29583348321571357,0.21423430945112043,-0.30568129635051783,0.10760127467370471,0.08999984141742015
