,total.duels,total.duelsWon,total.defensiveDuels,total.defensiveDuelsWon,total.aerialDuels,total.aerialDuelsWon,total.passes,total.successfulPasses,total.crosses,total.successfulCrosses,total.forwardPasses,total.successfulForwardPasses,total.interceptions,total.defensiveActions,total.successfulDefensiveAction,total.looseBallDuels,total.looseBallDuelsWon,total.recoveries,total.opponentHalfRecoveries,total.losses,total.ownHalfLosses,total.dangerousOwnHalfLosses,total.xgAssist,total.progressiveRun,total.slidingTackles,total.successfulSlidingTackles
0,0.7517634022250514,0.8597186855399817,0.6194341434375253,0.7554880821374949,0.8842134824814075,0.8625757178467638,0.826352838265064,0.860360904482603,0.9897886743544361,0.9483888106998287,0.9394876835451691,0.9237429237872496,0.7332352268272065,0.5779600264147924,0.641902479611424,0.8333039540145533,0.8126850648656724,0.8898782507665403,0.9951300783777505,0.9642701229443595,0.7708092136404268,0.6641283469563238,0.8037253987111337,0.9722901260860116,0.49075609514399055,0.5143926248108676
1,0.9201176545281601,0.9773515671198849,0.9094700668036695,1.0837745373174992,0.979446383248596,0.9834452518700876,0.645682417702613,0.6050499012460051,0.590772168123247,0.5684533451605468,0.8016533297054401,0.7096978152419664,0.9940400734225556,0.7545638514029426,0.7862640647007941,0.9761498319215187,0.960998143434954,0.9681498112810752,0.8744837438274533,0.9465373621739319,0.9151997358705273,0.9514398474518528,0.45109474710013964,0.7141533517075351,0.956243049531393,1.0496298980633014
2,0.914812110736929,0.9706003165885447,0.7246792041029967,0.8214057776992962,0.968633951959805,0.8989384876111837,0.6670236210303966,0.6543309057778749,0.7717477860968325,0.7079098758469085,0.6556270809352233,0.6315911045266973,0.724998177731116,0.5846795870070992,0.6171260851374016,1.0074155260376851,0.9665365860839222,0.9017167571474047,0.8558991786450475,0.8293806600184211,0.7164666833552844,0.614573071196712,0.6678469355972385,0.8757733421536078,0.7446520645727415,0.7670677910773801
