,total.shots,total.keyPasses,total.shotAssists,total.recoveries,total.opponentHalfRecoveries,total.losses,total.ownHalfLosses,total.xgShot,total.xgAssist,total.receivedPass,total.touchInBox,total.progressivePasses,total.shotsOnTarget
0,0.46028690421177143,-0.13140527333948854,-0.17323711110453752,-0.6803196590205463,-0.5561363557618818,0.5648179207409993,0.5664241148839717,0.3763444767725776,-0.2351095113556187,-0.074804950828035,0.3642867291298443,-0.4635844314087334,0.460909084331633
1,-0.3630827682467185,-0.29823499121640507,-0.2681827383973895,-0.07553992363515431,-0.10579049583919503,0.05044818969426533,-0.023515509926031044,-0.34059211729592004,-0.2995622423848655,-0.2685168279019337,-0.3532935787872384,-0.18648413200539762,-0.32483143277660026
2,-0.23653174006187988,-0.042745694009198046,-0.017123483864774792,0.7303532395595352,0.6353756028938808,-0.9116286999950733,-0.9039720434147996,-0.2554504738138022,-0.1312414413874274,0.09780347050403491,-0.23899938594631426,0.6232666394183433,-0.26126028947077873
