,total.offensiveDuels,total.passes,total.successfulPasses,total.passesToFinalThird,total.forwardPasses,total.successfulForwardPasses,total.keyPasses,total.interceptions,total.pressingDuels,total.looseBallDuels,total.looseBallDuelsWon,total.recoveries,total.opponentHalfRecoveries,total.xgShot,total.xgAssist,total.receivedPass,total.touchInBox,total.progressiveRun,total.shotsOnTarget
0,-0.21495612306101997,-0.24753938793672597,-0.23944604271261727,-0.19797574631730966,-0.1698449522534199,-0.1952032631128736,-0.2552527771891047,0.17184883151430147,-0.07803659850145196,0.007353687203578775,0.04549510750152696,0.13494428983857878,-0.039546874218131904,-0.29880849682010413,-0.25433947764221454,-0.2861306536739338,-0.3128670902568148,-0.2537185321918379,-0.2701988937442175
1,-0.3427428857382398,0.9735581864466468,0.9937296700337636,0.8422656495143928,0.9299013445351865,0.9490721403039569,-0.08998670159812375,0.01827916146563882,-0.419961229660743,-0.4240407409744866,-0.2821410293893134,0.35279193236826223,0.35016936645123814,-0.19471813272149915,-0.12580027727007081,0.9261411466159059,-0.23012195824866513,0.014171877450395855,-0.18029401044883045
2,0.398544079727193,-0.7080068170631565,-0.7144916428729036,-0.6087864576995943,-0.7046648300492986,-0.685938667050038,-0.05244900535933634,-0.24403522308578832,0.39709598706648885,0.24849886318463624,0.1094467506270769,-0.4789573507287408,-0.37617050779218425,-0.03479946938935217,-0.11019065922855222,-0.6399728016229856,0.1283574358731055,0.0774368038731465,0.07310391884537236
