,total.defensiveDuels,total.defensiveDuelsWon,total.offensiveDuels,total.passes,total.successfulPasses,total.passesToFinalThird,total.forwardPasses,total.successfulForwardPasses,total.throughPasses,total.successfulThroughPasses,total.keyPasses,total.longPasses,total.successfulLongPasses,total.interceptions,total.pressingDuels,total.recoveries,total.opponentHalfRecoveries,total.losses,total.ownHalfLosses,total.xgShot,total.xgAssist,total.receivedPass,total.touchInBox,total.progressiveRun
0,-0.051715416938761666,-0.1402451838825349,-0.3008406679433778,-0.27356556694738043,-0.24113940215410035,-0.23181644583883163,-0.23733963567884392,-0.22268433325540396,-0.2786680883517393,-0.25058496082210013,-0.28751316426747564,-0.1824530110709725,-0.193643133026825,-0.03836400668807254,-0.13072980330646544,-0.1007097593152987,-0.16973528111306666,0.36079101317003764,0.057682981735916065,-0.28740024745906384,-0.28790063781046793,-0.27314169100314994,-0.3339171330782472,-0.28425020274738155
1,0.8860295036430177,0.7816935963457585,-0.30759637391476424,-0.22415409756616203,-0.23769775585034478,-0.17192962749345073,-0.0357356737255272,-0.10845472113931041,-0.2587495492231128,-0.2115476596197186,-0.2940346487542544,-0.001317627169695668,-0.05985391767580045,0.9828983762512905,-0.05974842733839681,0.9403685641053019,0.391749440083201,-0.31288285006991673,-0.894004158412429,-0.3030513887218544,-0.31750431747628866,-0.35550768472451405,-0.40447092945747826,-0.3664210162932361
2,-0.22637282372936593,-0.057375678928008794,-0.25965626476794457,1.4024807285325378,1.4021934675455134,1.2624650498032792,1.31089578743566,1.3143976461609088,0.3052239100481595,0.11575306512021842,-0.014747685146299275,1.0097503646280985,1.0172435636126849,0.06323465255939383,-0.514143559571229,0.49155108982525375,0.5093897558076007,-0.0450432342949724,0.09424793479790512,-0.2426580163628672,-0.08176095567806864,1.3486105819256553,-0.28463720226000766,0.12226753300068631
3,-0.3192246753946883,-0.3140470473012009,0.7688033335069939,-0.5173762038194574,-0.5335086198983496,-0.5379445233689452,-0.6338653042899454,-0.5975663065005553,-0.0760867478147698,-0.04773350284277555,0.17569247910794278,-0.5100477487519055,-0.4582190814380361,-0.564717130697045,0.5255944021463548,-0.7680216513388456,-0.4246811235565006,-0.28520200382326705,0.21886373740979892,0.11902356360394249,0.0977109520049527,-0.41893944456919024,0.4982619524429149,0.3743583861565519
