,total.shots,total.offensiveDuels,total.offensiveDuelsWon,total.successfulPasses,total.crosses,total.keyPasses,total.dribbles,total.pressingDuels,total.shotAssists,total.xgShot,total.xgAssist,total.receivedPass,total.touchInBox,total.progressiveRun,total.shotsOnTarget
0,-0.2639021257312757,-0.23836441221607982,-0.2511395311690079,-0.2835177326652411,-0.2014947695376039,-0.17408306719838934,-0.2517835348176292,-0.020976929680801518,-0.205821806497262,-0.24827994161344397,-0.21866510718277196,-0.2974957131401867,-0.27039450237683027,-0.22051542907057853,-0.22314879419293443
1,0.24531509282634087,1.0219892328310465,0.9125148160419764,-0.11993071494661678,0.12163373589005984,-0.3658002049258523,0.9310509324410995,-0.27213079006170804,-0.3027310638960295,0.026793564403560254,-0.3369901848088119,-0.14114009436856995,0.10664614445696584,0.3498211747725929,0.09312947252142306
2,-0.05089811669455165,-0.6528485045132566,-0.6279867653785488,0.3889154315397382,-0.05653725726344511,0.23902111296434617,-0.6065161835104631,0.22176862423137061,0.29212254616581157,-0.04117078210984137,0.2789634472337744,0.401096094770642,0.023458282951375725,-0.17384010319515586,0.030166379493864005
