,total.goals,total.shots,total.keyPasses,total.shotAssists,total.recoveries,total.opponentHalfRecoveries,total.losses,total.ownHalfLosses,total.xgShot,total.xgAssist,total.receivedPass,total.touchInBox,total.progressivePasses,total.shotsOnTarget
0,0.9900726057974836,0.739284446556751,0.607633826415937,0.6658008657272211,0.593697558385881,0.619241086550822,0.7748290096384496,0.7683372734567667,0.7334730901429948,0.41451001877157556,0.7552164090129867,0.8438262486043552,0.6917323176603095,0.8187178233158807
1,0.5052237068880627,0.593087263169375,0.7544237717992347,0.8047709550178832,0.8522335166446264,0.9804723364666127,0.9172359758686582,0.9602893037850306,0.44662370014468145,0.531831694639833,0.8071053378835658,0.6019817551382558,0.9426126713732264,0.5402990678556262
2,0.3049374094630277,0.550470556032293,0.6702782429123896,0.673569947667888,0.6598823580612515,0.6991504286124997,0.5753824269015457,0.47919903772583583,0.4061120745417254,0.39933265877966007,0.6745563724551067,0.6182275748530213,0.6507086711630989,0.49637948729262016
3,0.8844450817275014,0.9892933563567105,0.8726006878806476,0.894757339354607,0.8441876555461123,0.9664130738808806,0.8189322426139742,0.9169396274961815,0.8645299996076037,0.6636019271619873,0.960092912815101,1.035280992684537,0.8705156722477025,0.9394587455099171
