,total.defensiveDuels,total.defensiveDuelsWon,total.passes,total.successfulPasses,total.passesToFinalThird,total.forwardPasses,total.successfulForwardPasses,total.throughPasses,total.successfulThroughPasses,total.keyPasses,total.longPasses,total.successfulLongPasses,total.interceptions,total.pressingDuels,total.recoveries,total.opponentHalfRecoveries,total.losses,total.ownHalfLosses,total.xgAssist,total.receivedPass,total.progressiveRun
0,0.809204317579121,0.8098802110552836,0.643479132124811,0.6538182894242228,0.5720926829220206,0.6348465172530187,0.6353613862727676,0.5583939123330436,0.5294649001766399,0.5424830898581064,0.6688498515224857,0.6612646265998015,0.8027128643134875,0.8119454083268483,0.8161886350090938,0.8031649849975644,0.8022600638799294,0.8336137258594546,0.46569519417881305,0.629787610735265,0.6754574039542579
1,0.8749668168500994,0.8637234788478391,0.8221629664028315,0.8698126458658894,0.9034986937783087,0.8710068455777676,0.923680638704872,0.9311077725328406,0.9018703615598014,0.9214717139860948,1.0693815750473208,1.1207032106947616,0.8955770734777088,0.6858273943230292,1.039922477493612,1.093967323766101,1.0861799897869209,0.9395683250384866,0.6777197976225536,0.8549344776935494,1.0935768741277607
2,1.1607102070746829,1.2827048070556477,0.6192217474962369,0.6102403923110883,0.5479973448662742,0.6656532546679381,0.6165136925080003,0.6213422488214104,0.6778948022774199,0.78420690740973,0.7713665219797009,0.6905299177912533,1.2992942918779773,1.238088046912259,1.2203090931375131,1.1885523122038333,1.1485661208695936,1.2647153005549865,0.5619869361898766,0.5453897729823046,0.7645687521316015
