playerId,scaled_offensive,scaled_defensive,scaled_hybrid
20433,55.98177481865211,59.0393058652722,59.696061595031296
38532,58.94723473844823,60.69435741872266,59.67913679561453
69396,57.26658427322041,56.949868031354136,59.37367887005553
424241,56.248371914449756,57.23926034721466,59.33182608341388
143649,57.13637664378811,61.01886870503457,59.17671862586399
472345,58.567920529160574,60.189014628659336,59.100453850816244
137949,61.00310420486334,60.23443228529103,58.87794715563282
32551,59.020885155933755,58.920050734136126,58.79314898217217
387971,59.80008913205486,57.47924156617367,58.491017390816445
21275,53.66247646912615,57.166248439986205,58.39405812187211
568412,60.72370060893473,60.30458197402993,58.29906926499859
344864,60.32950733289959,56.29409127213602,57.84886108864253
62221,54.453151101811684,54.44029362549861,57.80395743825765
134102,56.009871803392095,56.521670699998445,57.73323354878483
442652,60.17111320283111,55.944893123282974,56.75709175929574
97809,61.29915518497622,57.92763849031769,56.69855603352355
50853,55.00070226727146,54.72118308577842,56.65835259669963
482177,53.640905787392384,54.52837882629846,56.3598773224763
81827,57.16054210449017,55.3575095313327,55.93269198735335
36,58.16790967705447,58.158363082176905,55.916983740648234
8306,52.19599701406452,53.90684971722444,55.84176698603628
135103,56.471824393026694,56.86225281952108,55.79408490465792
7860,52.00278131147779,54.86242665147196,55.68418046565832
134503,52.786749588131556,56.544111278832084,55.6220709027513
20496,56.48895755920405,58.20793798945981,55.487533587747954
32771,57.87639675522679,54.7336436876506,55.35405249805982
136441,55.150527944243564,52.643436848851444,55.30970484228961
334857,62.00969136892886,55.42709209814926,54.95990572322925
48,57.627626609081474,54.57387741414724,54.93787445741078
68224,56.155284963345835,53.22643068523541,54.83834785534361
312,57.6978179808122,55.16466665792431,54.70288897341957
57347,54.58396784286058,55.35417500117954,54.563294164499865
50007,53.49410158225027,54.13312133560812,54.44759441835514
393247,55.46270861977897,52.12038043504494,54.4023365370016
101945,54.886304674957216,53.647091428831104,54.35900190768
292343,56.32564700168644,55.33479243329613,54.31202870447303
7919,50.83133414724817,53.32342440437752,54.15604495029337
8242,51.695446440332674,52.65597879555771,54.106366483434144
54371,56.16794307774051,53.22108516575378,53.96298696995259
352221,55.283536426039674,53.8107282150098,53.873124600059626
73158,54.931552178004615,52.49121866908358,53.666336047806965
138162,52.39302519877324,53.98872569921648,53.46215729046692
255732,53.22651519352147,53.15752984872476,53.46149857026324
138408,53.83859019538323,53.10053673253555,53.3562030594057
225472,50.81283262598257,51.707770274007785,53.35461051195828
82251,53.1010977405739,56.47445761143709,53.34438916543901
128706,52.42086839280532,50.75281961066381,52.88575530960071
435395,51.74457732117199,53.018012021831595,52.73157387211745
81353,51.46834720754864,53.49044961017868,52.63534222991535
51248,54.985591404263474,53.21884530118425,52.43192329750875
85336,52.218489005683466,50.16263542835182,52.34457283927444
71703,54.392959181080045,52.09462150788145,52.34271577654832
240032,51.3594749778322,52.631198322570086,52.32241806557147
258154,50.95654645465031,51.85034664670713,52.30402188301945
15012,50.386875635750386,51.572466802902426,52.25372323245055
15069,50.07032373368059,52.21811289462813,52.20546107610364
284068,51.94001801228762,50.24048973379884,51.64801054145009
136962,52.30682774274317,50.92557743465769,51.61691615314702
85327,51.42391317342696,51.25776681806105,51.58766376725932
487581,49.71349597664144,50.66301343324299,51.55329428986402
14922,55.42170379130308,53.01834549410184,51.40208868550787
65075,54.37459383910459,51.14761523957208,51.35625819956007
55983,52.27433017275317,49.542778531092154,51.07242035256055
109110,53.4994722702792,49.71848891448041,51.068668999443624
218442,50.427391344171404,48.024935262398294,50.94626720988864
403832,49.424910376285936,50.58967717996506,50.777981627413965
8394,49.01966228326757,50.989207052589556,50.76181048654528
98731,51.38488111563422,50.99976643998592,50.64889151061355
361008,54.64318468740394,49.42163932354325,50.59854983630674
413002,50.670605889606726,48.151097167960096,50.537580775001075
78501,52.036612273732665,51.20156871235388,50.53537647928525
23411,51.66528675666877,48.94219748362926,50.514849111612556
20459,48.38675955071605,51.53269937360845,50.39756517442367
437020,48.76789028633814,48.428387363197885,50.34187087195298
74267,57.47752927425626,48.586503499154496,50.239510806714755
683830,58.457476700836594,50.11960353133903,50.042092463069686
25393,47.510415377109645,47.147120119458094,50.013498563745365
9403,48.20974755004843,48.7275040339959,49.97703475654282
111087,54.106559137737165,47.119378267452674,49.855998309024194
8311,50.39469025799451,50.35521191046972,49.78696948617403
14724,53.51832076998865,51.768317782840676,49.77105350312422
285382,53.19153535325612,49.48039659314941,49.71121946795202
290954,56.22017972211338,50.466934664051195,48.955292913270334
7914,48.71641110367021,49.35535879377119,48.849209304641725
479155,47.280897217970164,45.9363315227078,48.82662376705998
76201,49.92489656407538,46.89008391174093,48.477846512437594
73350,53.54743967691689,45.310607141143294,48.24088739888024
476139,52.44869805304689,49.60526648778213,48.20360662747654
302233,48.23070827827153,46.77292386181365,47.932450107097665
50102,50.29836369084564,48.256278579768455,47.90651571919808
78468,49.44848049858326,47.580903655479496,47.715014530488894
138119,45.03783842765541,45.44976463486392,47.66725781112665
97588,47.235352873055106,46.61246101971646,47.66159262308335
102301,49.194271348911705,43.9329312724144,47.60451195608355
105327,46.289939928568586,46.4284101523253,47.26115333237275
95819,50.41356659007153,48.3805456952837,47.252574503032946
50917,46.706237739277476,45.62104541913316,47.15502907399518
476336,50.59233482426054,45.98143567684669,47.11358622661834
283279,47.94807053673823,46.96977795182363,46.66539577790387
14991,49.05032469002558,48.07828260579643,46.564129642020305
92736,48.9645189380559,47.53167309094691,46.49051989398779
450,49.01792359479078,45.94893991320117,46.05134434079891
410090,44.61359419384317,43.549424948172025,45.536474834672944
281338,47.4282523935759,44.52803253877822,45.36720249953719
9380,44.67607583982819,44.473834371186584,45.03563920072602
214509,46.34509395391533,41.49963200863264,44.60338587032417
278823,42.77018560855513,46.09783601318202,44.56417142504249
136551,46.52110380847339,43.3821913331436,44.50887958206802
344444,41.55622456943637,43.79593616712787,44.369888572564804
609806,46.55414464857408,45.96288274459919,44.216181628768894
21097,41.885187841548415,41.28080174923836,44.16419467292291
236816,46.63379256712551,43.76512926343843,44.02811715840001
73767,43.755581308412744,41.91805201674917,43.898940135430045
110842,48.87560492263476,42.68902194728454,43.884331129112276
138740,46.80637263190412,40.56838361330915,43.87557577884642
23447,39.51824295531626,42.29895634108294,43.858751901951294
400750,44.71142826488049,43.529516471747435,43.76014452611069
195233,42.85660050567642,41.500350664966916,43.682012993999756
365670,39.76185780329079,41.78576875024978,43.65091406436242
639992,45.87801736548623,42.860060259039685,43.57692585516288
85501,44.412555907888574,42.64281566557473,43.51278425905591
5662,45.1133914459199,39.91879405934684,43.50642469185467
12169,42.893638045913264,42.59284250312462,43.383827908312995
136704,45.79590263000385,42.00314629141311,43.30640459005272
352872,45.94488537522513,43.8411852806712,43.242483846348215
590703,44.31951160261015,43.31691118757074,43.10125606231913
285895,45.49040850119951,44.16806601738151,42.89519929428565
237112,45.545074774890765,43.75121421072332,42.6019872356183
75159,43.56725739839783,40.75052407009275,42.589455977198135
170738,47.22002665892327,42.84680214445243,42.561350079236846
73710,44.58709342348661,42.3937424723222,42.507400984195016
71635,44.55006749187504,40.14038281347042,42.33717891358915
39421,43.32159207151087,42.19774226439331,42.30970022654041
585096,45.8668343981343,43.1767125745396,42.15906127971173
97222,42.01651722472879,39.62583251163705,41.769025843677284
262121,44.12907260014033,43.51897905331072,41.17006132341227
412919,38.66932467471434,39.98387630370003,41.12583136010323
51672,43.830673905475756,41.07501245807419,40.988491448982195
373514,40.13959894421986,39.090215788989084,40.90888760040576
22597,43.95130689791932,38.90570314493165,40.879266100339876
61952,42.23352309992582,40.21573475722691,40.87809640453072
332780,44.13263279690473,39.959723487189834,40.23273097680124
59010,39.94352123221551,38.91272090022191,39.95593922918883
81623,41.12161425352319,38.03369719134715,39.9146218460625
5842,49.307355588319815,38.916625666693946,39.835893509579556
109140,40.58371886559354,38.09365174085278,39.17716742363258
544354,43.775995446640344,38.077197754360974,39.07037635908449
347598,40.43569082807369,37.50573136561114,38.76324387166998
73123,34.88042128906793,34.600941316819984,37.33750591772819
101747,39.88482428548193,36.64398652265026,37.0881843072567
136961,35.189032306421794,33.28727389733548,37.0399424457889
73796,36.400972055521486,35.40887960267549,36.58903148299392
115779,40.607016176557785,33.85593751020898,36.56513548051329
219848,39.53685629840748,35.211686936626464,35.97039816801062
261816,40.18513530564339,34.90535265529954,35.8446945313127
140715,42.41043065215591,36.52458276152715,35.837577157089115
97053,34.38716856352734,33.01965226634199,35.35051024831318
276100,37.61975835887175,35.25302083057376,35.16932452631163
22519,35.17402161103192,29.371613777802356,34.38725002490111
23289,36.256217222988504,33.22784405952219,33.98475320363161
15929,32.22642319176015,32.27472024770864,33.05770461576485
244921,39.27631855192463,33.33583313791584,33.029091443799445
347455,33.16244407487125,27.758527898509957,32.955795041930756
51261,34.53652891332157,31.715687571376506,32.741192251147694
22651,37.78337803719826,32.26916241556771,32.54168870110266
331268,35.55006413637328,29.689295182674755,31.489018794686157
761419,33.97205279005574,27.33744880733904,29.660474951520246
139097,32.20971500649183,27.71261375186799,28.951706570488813
572449,30.93454487514131,26.59665906489383,28.65029485993164
476403,29.031439524844746,23.934267305272332,26.809519753945345
255915,28.101109823009654,24.95527440026613,26.325554600086473
330213,23.518443520482336,20.61333560809782,22.891001629452596
