playerId,scaled_dribbler,scaled_playmaker,scaled_runner
82340,6.1737660134086045,9.425199099356387,5.206342578884764
82644,26.48784056014305,28.022315316124654,33.66122629113962
11066,76.16722802726233,82.154075316207,92.10766421847468
447223,67.69528397212672,60.15009566151586,62.08759627857102
127541,27.465846644308844,34.50528732586369,27.30302180188918
140170,42.482805408966975,47.48013804949519,43.48273655384281
3322,66.02398580327615,65.54546857849674,71.0750581718619
105795,14.682783275746342,20.85908023222634,13.898702812975191
105378,34.044282975526414,42.94727343869239,37.166234511447485
265673,30.735184859602324,35.85216196967091,28.24160008360297
106729,71.6157300557409,73.86866038983345,73.65851022694228
273206,54.01265297809841,63.883766387759415,63.02042736393337
406156,86.8708220309365,85.96275217868829,78.25096032474008
127541,26.52180774421119,29.97381340337001,32.012216326728975
11066,109.83475050601822,108.91644323167084,108.94232753838004
228928,8.94699499148393,10.944782574605544,8.349457207145765
450826,87.0401695421246,94.78826415919598,81.54685414564813
33062,16.527848786761794,21.15837759574938,16.22176347054963
69307,26.73696984817518,29.19256114182212,25.950391966301897
134995,63.34911748399361,68.75184173732703,61.23680346166404
514379,36.56214085525343,43.38153295612196,37.72901280392512
127541,55.90302522095646,60.847955045490366,55.12060598947391
140170,50.32079322882805,53.71255634595346,46.40261834949141
514379,48.77698118691082,44.13454774322968,41.83442658093254
32628,30.13599620844673,33.49237142793637,26.62327806830856
146497,31.248774952976444,28.93167253290029,27.90862096277628
503302,3.1945178930719176,4.0852397648180006,2.6725938050194937
82676,28.95019219323049,28.854339753595564,26.218076778404537
220665,12.0735268368694,13.461639210175278,10.731272495483331
354547,28.88718757601851,30.5065379229334,29.68906362761781
68155,31.03156139127245,37.583420788359525,30.99723611956412
69307,34.32778183448532,33.87318727404701,29.71539148979853
146497,20.465939152412545,20.94120381875846,22.095253238317294
54359,55.94872790215014,54.000659217742935,56.52594069183501
514379,25.308722316256464,22.534185864615917,23.32123414685198
68155,23.24940696713199,31.025865716034104,26.85989887175669
11066,82.11598416409366,77.58930901295444,83.16059516308137
48162,18.722855745912963,21.30027436283241,20.10890092563332
397178,50.33990188248983,62.58408560218035,51.22520384440677
127541,23.88248032592444,30.829097959452607,23.40976403975129
128717,38.20489322439592,43.4868186747172,40.85583043002375
220665,37.33050217817296,39.580395310350895,41.723470076930674
354547,64.27632935208813,59.22435594991426,58.406332891364
11066,138.70803663867724,131.96172734257152,140.4735760409806
447223,80.288411992812,74.61895425009536,85.24195501035048
128717,39.49271770553167,40.826977260637534,36.53979315125145
215789,48.85764378866914,61.63185443872606,57.68223160362752
361843,21.498422845582223,29.52088734910155,23.32596002854625
11066,25.853734639092643,34.97957959312773,25.400763997036407
447223,26.34667356605668,27.41482477641188,23.58339451662972
128717,37.92119627601231,43.77075886516488,40.74025561541603
215789,31.168280216235164,42.09153922837592,35.11950533296404
11066,100.9921007958776,86.60939121357879,112.611708182046
48162,11.34700940961787,16.36047473783199,11.163354727972932
146497,24.978887718037942,29.92638027170413,24.316122785064003
397178,91.42688923452468,88.76754573471315,94.42776763352754
215789,34.87934206980351,32.086501618695074,29.329351932061147
361843,25.23720864707388,28.27862576414761,24.4548639481444
397178,71.25083059351313,81.8531639947547,81.55063589573413
447223,85.43792187757309,81.70522934911251,76.3794340836922
11066,62.12846078637953,64.70809248780267,59.13892284930503
239191,35.126578238100144,33.234940458032995,35.15417066822605
282550,40.6638764608458,40.910216357648615,44.00918890432639
450826,43.51943402114071,51.76710462775762,49.47628833088454
48162,17.582066400386164,18.541796976342628,15.714634425225626
146497,24.801006856395308,24.81969836090378,22.389476634973786
237323,36.99367125529404,38.27366679892952,35.51437481130691
354547,65.23233345354119,59.59295725692975,58.35070850934537
127534,39.47019698213656,38.54981828679627,40.782394897056605
3449,74.20300038724297,54.93017815467525,67.61739825620026
222676,76.02853668117191,71.24727326169928,72.25894838242348
237274,63.02861872734103,58.43490374511336,55.510834713215104
265673,118.24131943808985,109.62347647019338,109.1712614393578
105378,33.45442191186662,39.52014189658952,37.8628606188989
258022,69.38167926871208,65.1555311635561,69.54187015540549
273206,42.78603020214942,49.296603910987024,43.19640498771447
406156,27.264552799239784,33.79914915000531,29.15216571328713
383,53.59344232849958,53.59493349290985,47.42197289498635
105378,60.06017501962607,73.27300431341553,72.48971892473897
127796,29.662892016185577,27.132281933979588,25.11996041660659
258022,55.65484144255319,61.94810310255484,62.31174794374768
97098,8.59443925061286,6.913800585567397,7.607932109596417
62033,67.64869334166299,77.9596960117711,75.88328948282938
73949,31.19100623257824,34.251186507040174,38.31661370368207
273206,66.21898381895198,76.6214502973708,75.53326870444857
406156,71.6834164906945,80.27632512889605,70.72240250201044
105378,82.71006400166148,82.85223679198869,80.00602637496424
258022,21.689106260493208,24.216908141246133,24.931723445877697
273206,30.396155210516103,39.90600003034312,33.32048678348109
406156,19.198212264649552,25.78759721958736,21.196777503379412
62033,54.81117888850417,56.67173182161041,57.86287243462509
73949,19.74765097837817,23.85340172408565,19.550954056897275
105795,44.5593747803144,51.26103640208158,41.66394294819392
105622,24.64791097089421,30.86812859422508,21.480898366039565
138080,33.31361823129296,22.52950465777822,28.26548680838701
138124,32.342704126742795,27.170738090176325,32.5838055216903
549896,34.43207739646083,30.71698630945902,29.686018745352904
237034,66.33915394833494,64.47194803364833,63.74532032382247
265673,60.77286890672564,66.262105117408,58.99915322302299
20941,61.70796198530088,57.6976312049222,60.18109150027232
127719,32.916426412194035,32.15278173968729,30.53670084605076
237274,41.6962694628548,50.59911390855677,46.107497916495845
273206,60.993918865439,63.41894894080775,64.17144219740858
406156,60.26543613984568,70.70440675077697,65.17170858867593
138080,20.135023622277348,21.870956872799795,18.81969347753088
138124,33.18932686262641,37.87641380156102,35.11766606573749
222676,117.53605546997282,114.62155579162228,112.89607630400452
265673,101.24123486491656,96.53102570212496,91.6540036072806
471753,66.47096227896627,73.03826210050337,77.4727623475659
105795,59.37604427052633,70.52277512973552,57.29782131015265
105622,55.845033279457766,63.53201742054095,55.39255208232751
106738,27.80704612998688,29.13677207624892,23.01954404304444
265673,67.89064659990063,71.04107829235761,73.68999441170735
273206,28.68184129937296,37.49210848918487,29.25510419004273
406156,31.619585986642125,37.60384498869537,33.34082755148926
471753,55.03405010530528,54.59155592681997,59.2724579452162
105622,30.011458385059743,33.3270144117225,34.33767210315497
70965,37.39400167682374,40.03086626295964,39.5423437326763
171643,55.09084103844125,50.04434816655652,65.21296387108808
237034,46.16464522209805,50.24509695695244,40.95356141685173
265673,75.55640713141962,85.69807818009699,74.0175494749318
127796,24.28977421967782,23.663243540226816,19.49486041013721
136011,16.045889101032163,21.58648127972147,15.411630641149298
138124,22.915406829387013,24.483261744505526,24.849046409672564
237274,52.10611598848081,49.67938092909122,50.24451402748718
348233,17.0265681862316,16.797270161659927,16.185037249894695
549896,14.475778973331824,19.27735058399219,13.915658557360718
273206,27.588489375366837,31.726788507551763,33.96269834348927
406156,34.758959859924005,37.16869381752831,32.94234527234732
3322,128.4562675852418,115.92599040351983,146.43249287098138
3449,79.58535320506644,76.33637882045784,68.28727643349619
62033,18.459373987940644,19.727713601921227,15.937369675776091
73949,12.415528608536532,16.160359062766258,12.488446971521917
549896,4.54971881875089,5.590988500554275,3.950050069886837
383,83.91856762521341,70.41666276282045,84.51613982699442
20941,28.72899412531648,30.772461864892566,34.74446526669227
105622,49.97227478041695,48.100237692889166,45.38553083773743
171643,19.40773825438497,20.69979065041779,25.39038639587558
237274,36.73163198445627,38.87171588073752,33.39684654786515
