playerId,scaled_false 9,scaled_box,scaled_2nd runner,scaled_target
118,87.86516234605234,84.78994427134681,85.04111389032109,86.52780101067998
134397,87.0277100204088,87.08841943386058,90.62751790054888,86.77110803882996
3322,83.140092755279,81.24054553700981,83.94185912166357,86.6956402185396
101669,82.94883750863094,85.1679017229448,87.2634226726525,85.37613438553112
7905,81.92208445699592,79.88231348436467,84.4537081048758,90.36941951795869
8717,78.11218922962726,71.61968271930152,76.07131037985641,83.15379903005108
614755,75.34756839052702,73.92526397991699,78.1567103539439,82.29751354202334
97592,69.16645280464154,64.0959541802765,62.964323008657516,67.88067853987876
388986,67.9377539240732,66.48582787169973,66.96815531543389,71.60910070165379
20824,67.17975140428604,61.16773667195166,61.96311506120411,69.01861789594162
21384,66.2619151027703,60.00235405347254,61.45606877987141,68.32108355921045
329061,65.63118696076226,58.82700210245279,60.0773668401679,70.26459417814037
14703,64.67394805659481,59.20708735622093,60.078719689727414,67.27100932029202
55224,64.3887707922391,55.967886600802466,55.44639777298041,65.08144284875725
77558,64.2334242258563,56.01158087260154,52.87975133873351,62.30549064163292
579408,64.17421660539954,58.720282845149015,59.41594047696236,68.46069942389195
14879,64.00861553813823,60.26404469708537,60.68518515301712,66.30609344269747
273206,63.055598121842685,57.61804617343508,56.63826110531134,64.06663142727442
65180,62.37187967446252,61.26242702624578,58.89193954179543,62.36838120510409
14908,61.943843931503125,58.55666705507406,55.017241261266165,61.12166372108767
26010,61.579506954482866,56.85088457943673,57.38413562221616,64.43567908286416
9637,61.412202575269106,56.81913900609474,57.9932564239651,64.71166017779142
252589,60.83513226812249,59.152422567643974,57.83387139491163,61.31456302476437
51013,60.437383651563884,54.9917058394865,53.397745074027,61.36203924965259
128214,59.71289090379589,55.73754453650107,55.783693568550994,63.50918587122027
8327,59.55614183327224,53.47643444992486,51.37232499193788,59.34653602092702
14817,59.40031918576492,51.93549498745285,50.561845902674946,59.913292815126916
251447,58.97005543222115,54.05947792481467,52.146779159834516,60.21735744207545
66,58.520207781100126,51.90657663060843,49.69689251270747,60.8804335995071
3324,58.509105371626305,53.74594350700281,55.273812344423625,62.68203553279654
402269,58.1620419276651,51.55058418035283,49.82516815681276,57.94999976764068
339210,57.64738681287628,54.68952201512684,54.187097988523966,58.93960808588857
282768,57.62597632878244,51.43628311614866,51.16204990973502,61.85184772479088
239191,57.10050847308833,50.1593821574643,48.42056662475616,57.965720661482194
20948,56.472087181930156,50.80211550828725,47.62637254020273,53.93288089939631
399599,56.399186520666696,51.76861646255778,49.55725458321259,56.840795449802584
58105,56.12381856156046,47.382558470624886,44.98191547229783,56.043778222466855
282772,55.362131422431425,49.45016709455454,47.11405588669452,55.4032150456495
427097,55.35373275955783,46.710420710043714,48.51064934424682,61.49968796484735
221069,54.821109995390984,51.380067661840414,50.55266859637615,57.575479085204435
531516,54.395130282425,48.05172294500004,45.50406682342586,53.89431460331948
562277,54.190820533428074,52.06957612130721,52.23217781343685,56.95573064811477
35477,53.90642682697129,46.94288447050207,45.386059668276324,53.96588002558315
475724,53.51606162275738,46.99124134863615,45.52880574477647,54.99971143064007
234710,52.97561566604095,42.13047381171277,40.60319026194013,54.33141614995458
38598,52.56674384842277,48.89426035288506,47.95652658344937,54.607690686413896
271596,52.55704655024718,43.34107497056573,41.63640927080829,54.510178289912346
472363,51.31618979972821,43.15648671710439,39.356290396089285,49.5680799234365
8852,50.95512287574849,46.05232757473185,44.29618156987194,50.528591488022
234359,50.90028545231932,46.62571770382281,46.1190534962361,54.21887321721386
474522,50.00625972489912,47.96459148441035,48.93567460021865,54.37708409921745
616591,49.41962868289075,40.970937362753915,40.81773048986115,51.874300267587046
426978,49.33284516426277,41.286029807500164,39.83661590968159,51.806515778494784
18887,49.286699903724546,42.07795234146849,41.5631830499779,52.876215486186396
37948,48.53822075273866,40.34721862132927,38.70179228342378,49.82012827302237
21177,48.45566091874108,39.49451277641726,36.80681238655217,46.904376281131704
137161,47.46411663509108,41.51416687471361,41.249607652195884,50.53771291245755
372348,47.127748986138386,34.370183820466806,31.851803815056694,48.568832660622455
82501,47.03695977817144,37.954914340061784,33.19705432745206,45.085762869344414
171643,46.7555940281692,40.85482776467225,40.605381982966364,49.2467306493532
54598,46.59088331442419,39.40479878271507,37.200118050297675,47.5653285409491
218896,46.13500277853136,40.878269018078306,39.797007501522685,44.57875076309639
64067,45.98613467417676,41.432094271310866,39.618306939135955,48.175404927830805
601415,45.96616889154206,37.50036231713193,34.741828928157815,47.11072188256384
635576,45.66278295916746,37.65879086269997,34.48392494888766,44.99016376969856
146497,45.16964466174011,37.061186302396926,34.96820931769524,45.98406488039621
85647,44.899137870001496,39.266179152997815,38.34714896688464,46.91072526798956
32572,44.66520849657299,40.02276206845936,38.52621695639128,45.97088339845044
433104,44.57516383598642,37.02386772003698,34.9688720023079,46.63889066745815
402691,44.24322871021855,36.55038717738718,33.7562924927724,45.67672492859416
353476,44.23224528184362,34.252455220232534,33.78049077997246,47.26749272539528
347282,44.21783345119832,37.92580818980438,36.23630737918811,45.50105156002509
